system:index,consistent_change,current_state,first,latitude,lc_change_to_another_neighbors,lc_consistent_change_one_year_neighbors,lc_consistent_change_two_years_neighbors,lc_reverse_neighbors,longitude,no_lc_change_neighbors,one_lc_change_neighbors,year,year_after_state,.geo
3_1696,1,1,5.0,-14.556345779636926,0.0,5.0,5.0,0.0,-53.87910919515648,3.0,5.0,1988,3,"{""type"":""Point"",""coordinates"":[-53.87910919515648,-14.556345779636926]}"
3_1708,1,4,4.0,-16.133697587022397,0.0,4.0,4.0,0.0,-48.31862741798505,4.0,4.0,1988,2,"{""type"":""Point"",""coordinates"":[-48.31862741798505,-16.133697587022397]}"
3_1713,1,1,8.0,-19.46411167136711,0.0,8.0,8.0,0.0,-55.21149042456255,0.0,8.0,1988,3,"{""type"":""Point"",""coordinates"":[-55.21149042456255,-19.46411167136711]}"
3_1752,1,1,1.0,-12.365624296254651,0.0,1.0,1.0,0.0,-38.506060074962285,7.0,1.0,1988,3,"{""type"":""Point"",""coordinates"":[-38.506060074962285,-12.365624296254651]}"
3_1767,1,1,5.0,-15.691456972650355,3.0,5.0,5.0,0.0,-55.32602562328779,0.0,8.0,1988,3,"{""type"":""Point"",""coordinates"":[-55.32602562328779,-15.691456972650355]}"
3_1770,1,1,4.0,-13.332570868080904,0.0,4.0,4.0,0.0,-52.73429619707456,4.0,4.0,1988,3,"{""type"":""Point"",""coordinates"":[-52.73429619707456,-13.332570868080904]}"
3_1785,1,1,1.0,-10.884212561213147,0.0,1.0,1.0,0.0,-40.157253398702366,7.0,1.0,1988,3,"{""type"":""Point"",""coordinates"":[-40.157253398702366,-10.884212561213147]}"
3_1802,1,1,5.0,-19.86997051673231,0.0,5.0,5.0,0.0,-40.65231495178064,3.0,5.0,1988,3,"{""type"":""Point"",""coordinates"":[-40.65231495178064,-19.86997051673231]}"
3_1817,1,5,4.0,0.5383154340086254,0.0,4.0,4.0,0.0,-53.34712688390089,4.0,4.0,1988,1,"{""type"":""Point"",""coordinates"":[-53.34712688390089,0.5383154340086254]}"
3_1863,1,1,3.0,-15.15246780217864,0.0,3.0,3.0,0.0,-50.51419980390157,5.0,3.0,1988,3,"{""type"":""Point"",""coordinates"":[-50.51419980390157,-15.15246780217864]}"
3_1874,1,2,3.0,-18.297739106466324,0.0,3.0,3.0,0.0,-55.43220648987072,5.0,3.0,1988,3,"{""type"":""Point"",""coordinates"":[-55.43220648987072,-18.297739106466324]}"
3_1909,1,1,1.0,-10.602860214226915,0.0,1.0,1.0,0.0,-54.024366776598605,7.0,1.0,1988,3,"{""type"":""Point"",""coordinates"":[-54.024366776598605,-10.602860214226915]}"
3_1927,1,5,0.0,-1.0403838463030215,0.0,0.0,0.0,2.0,-63.52027798196925,6.0,2.0,1988,2,"{""type"":""Point"",""coordinates"":[-63.52027798196925,-1.0403838463030215]}"
3_1933,1,1,2.0,-12.335710397293472,0.0,2.0,2.0,0.0,-48.86650990976955,6.0,2.0,1988,3,"{""type"":""Point"",""coordinates"":[-48.86650990976955,-12.335710397293472]}"
4_1017,1,3,4.0,-14.827996321554673,0.0,4.0,4.0,0.0,-53.099191865483895,4.0,4.0,1989,1,"{""type"":""Point"",""coordinates"":[-53.099191865483895,-14.827996321554673]}"
4_1019,1,3,7.0,-29.816746163202527,0.0,7.0,7.0,0.0,-51.820709553125,1.0,7.0,1989,2,"{""type"":""Point"",""coordinates"":[-51.820709553125,-29.816746163202527]}"
4_1053,1,1,7.0,-22.364951386845867,0.0,7.0,7.0,0.0,-50.98500684430861,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-50.98500684430861,-22.364951386845867]}"
4_1078,1,1,5.0,-7.308827898889041,0.0,5.0,5.0,0.0,-48.31485449379174,3.0,5.0,1989,3,"{""type"":""Point"",""coordinates"":[-48.31485449379174,-7.308827898889041]}"
4_1102,1,3,3.0,-6.1597029874433495,0.0,3.0,3.0,0.0,-36.43903660620325,5.0,3.0,1989,2,"{""type"":""Point"",""coordinates"":[-36.43903660620325,-6.1597029874433495]}"
4_1105,1,1,8.0,-2.3406952200660287,0.0,8.0,8.0,0.0,-56.53282237597395,0.0,8.0,1989,5,"{""type"":""Point"",""coordinates"":[-56.53282237597395,-2.3406952200660287]}"
4_1119,1,1,4.0,-15.819197406052153,0.0,4.0,4.0,0.0,-54.49059240905663,4.0,4.0,1989,3,"{""type"":""Point"",""coordinates"":[-54.49059240905663,-15.819197406052153]}"
4_1124,1,3,2.0,-18.585828818083453,0.0,2.0,2.0,0.0,-44.55756098643344,6.0,2.0,1989,1,"{""type"":""Point"",""coordinates"":[-44.55756098643344,-18.585828818083453]}"
4_1132,1,1,2.0,-8.991282594516495,0.0,2.0,2.0,0.0,-48.75520864606713,6.0,2.0,1989,3,"{""type"":""Point"",""coordinates"":[-48.75520864606713,-8.991282594516495]}"
4_1142,1,2,4.0,-29.303358978328234,0.0,4.0,4.0,0.0,-53.76969439355072,4.0,4.0,1989,3,"{""type"":""Point"",""coordinates"":[-53.76969439355072,-29.303358978328234]}"
4_1150,1,1,1.0,-13.364640723723971,0.0,1.0,1.0,0.0,-48.41322001740284,7.0,1.0,1989,3,"{""type"":""Point"",""coordinates"":[-48.41322001740284,-13.364640723723971]}"
4_1195,1,1,8.0,-16.071983327003384,0.0,8.0,8.0,0.0,-56.45898085961933,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-56.45898085961933,-16.071983327003384]}"
4_1231,1,3,0.0,-20.579819254243557,0.0,0.0,0.0,0.0,-43.39630881865213,8.0,0.0,1989,1,"{""type"":""Point"",""coordinates"":[-43.39630881865213,-20.579819254243557]}"
4_1238,1,1,0.0,-15.934002099362626,0.0,0.0,0.0,0.0,-42.729309720193385,8.0,0.0,1989,3,"{""type"":""Point"",""coordinates"":[-42.729309720193385,-15.934002099362626]}"
4_1255,1,2,7.0,-22.32317972613431,0.0,7.0,7.0,0.0,-54.874083203847256,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-54.874083203847256,-22.32317972613431]}"
4_1271,1,1,8.0,-13.459233323141756,0.0,8.0,8.0,0.0,-42.591867481723106,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-42.591867481723106,-13.459233323141756]}"
4_1290,1,1,8.0,-13.504777908046615,0.0,8.0,8.0,0.0,-48.41860990910755,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-48.41860990910755,-13.504777908046615]}"
4_1299,1,1,2.0,-16.366271414080938,0.0,2.0,2.0,0.0,-53.0126841036232,6.0,2.0,1989,3,"{""type"":""Point"",""coordinates"":[-53.0126841036232,-16.366271414080938]}"
4_1323,1,3,1.0,-3.9751798795214985,0.0,1.0,1.0,0.0,-50.4031680347844,7.0,1.0,1989,1,"{""type"":""Point"",""coordinates"":[-50.4031680347844,-3.9751798795214985]}"
4_1394,1,1,1.0,-16.977485133395867,0.0,1.0,1.0,0.0,-40.01307379560119,7.0,1.0,1989,3,"{""type"":""Point"",""coordinates"":[-40.01307379560119,-16.977485133395867]}"
4_1423,1,1,8.0,-20.616740012420863,0.0,8.0,8.0,0.0,-52.39958392221162,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-52.39958392221162,-20.616740012420863]}"
4_1451,1,1,8.0,-1.3516500922504369,0.0,8.0,8.0,0.0,-59.63308808452725,0.0,8.0,1989,5,"{""type"":""Point"",""coordinates"":[-59.63308808452725,-1.3516500922504369]}"
4_1452,1,3,1.0,-18.026627553719045,0.0,1.0,1.0,0.0,-50.77587904616559,7.0,1.0,1989,1,"{""type"":""Point"",""coordinates"":[-50.77587904616559,-18.026627553719045]}"
4_1499,1,2,5.0,-8.891300103393991,0.0,5.0,5.0,0.0,-38.547023251918134,3.0,5.0,1989,3,"{""type"":""Point"",""coordinates"":[-38.547023251918134,-8.891300103393991]}"
4_1538,1,4,4.0,-16.58078910392868,0.0,4.0,4.0,0.0,-39.777805022690295,4.0,4.0,1989,3,"{""type"":""Point"",""coordinates"":[-39.777805022690295,-16.58078910392868]}"
4_1621,1,1,1.0,-20.32379939826949,0.0,1.0,1.0,0.0,-45.01974420011293,7.0,1.0,1989,3,"{""type"":""Point"",""coordinates"":[-45.01974420011293,-20.32379939826949]}"
4_1624,1,1,8.0,-21.27430680039636,0.0,8.0,8.0,0.0,-54.563086452485074,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-54.563086452485074,-21.27430680039636]}"
4_1647,1,2,2.0,-0.8083490084149494,0.0,2.0,2.0,0.0,-64.05118231488387,6.0,2.0,1989,1,"{""type"":""Point"",""coordinates"":[-64.05118231488387,-0.8083490084149494]}"
4_1682,1,3,8.0,-5.153140711587427,0.0,8.0,8.0,0.0,-48.15720016142878,0.0,8.0,1989,1,"{""type"":""Point"",""coordinates"":[-48.15720016142878,-5.153140711587427]}"
4_1689,1,1,4.0,-25.999085868751393,0.0,4.0,4.0,0.0,-52.891411540267065,4.0,4.0,1989,3,"{""type"":""Point"",""coordinates"":[-52.891411540267065,-25.999085868751393]}"
4_1735,1,1,8.0,-22.71340788555583,0.0,8.0,8.0,0.0,-42.4107671204446,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-42.4107671204446,-22.71340788555583]}"
4_1868,1,1,7.0,-13.275168521425664,0.0,7.0,7.0,0.0,-49.91187940589943,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-49.91187940589943,-13.275168521425664]}"
4_1879,1,3,0.0,-6.6868343961646834,0.0,0.0,0.0,0.0,-50.798516591325395,8.0,0.0,1989,1,"{""type"":""Point"",""coordinates"":[-50.798516591325395,-6.6868343961646834]}"
4_1881,1,2,7.0,-20.86251907415597,0.0,7.0,7.0,0.0,-55.09560775291113,1.0,7.0,1989,1,"{""type"":""Point"",""coordinates"":[-55.09560775291113,-20.86251907415597]}"
4_1888,1,3,7.0,-29.875765477369185,0.0,7.0,7.0,0.0,-51.7169541378092,1.0,7.0,1989,1,"{""type"":""Point"",""coordinates"":[-51.7169541378092,-29.875765477369185]}"
4_1906,1,1,8.0,-15.404175744788933,0.0,8.0,8.0,0.0,-43.027101236879005,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-43.027101236879005,-15.404175744788933]}"
4_1925,1,2,7.0,-3.382022297417378,0.0,7.0,7.0,0.0,-60.85901895276516,1.0,7.0,1989,1,"{""type"":""Point"",""coordinates"":[-60.85901895276516,-3.382022297417378]}"
4_1990,1,3,2.0,-10.867503896928522,0.0,2.0,2.0,0.0,-61.66831119222843,6.0,2.0,1989,1,"{""type"":""Point"",""coordinates"":[-61.66831119222843,-10.867503896928522]}"
5_1004,1,1,4.0,-12.297172671604743,0.0,4.0,4.0,0.0,-55.86151136415143,4.0,4.0,1990,3,"{""type"":""Point"",""coordinates"":[-55.86151136415143,-12.297172671604743]}"
5_1046,1,1,8.0,-15.034968163015805,0.0,8.0,8.0,0.0,-49.2419158670031,0.0,8.0,1990,3,"{""type"":""Point"",""coordinates"":[-49.2419158670031,-15.034968163015805]}"
5_1099,1,1,1.0,-4.258149194019148,0.0,1.0,1.0,0.0,-44.94320773790595,7.0,1.0,1990,3,"{""type"":""Point"",""coordinates"":[-44.94320773790595,-4.258149194019148]}"
5_1122,1,1,4.0,-9.93720858869435,0.0,4.0,4.0,0.0,-36.65112884478389,4.0,4.0,1990,3,"{""type"":""Point"",""coordinates"":[-36.65112884478389,-9.93720858869435]}"
5_1158,1,1,1.0,-21.103986222527297,0.0,1.0,1.0,0.0,-52.62029998751978,7.0,1.0,1990,3,"{""type"":""Point"",""coordinates"":[-52.62029998751978,-21.103986222527297]}"
5_1246,1,1,1.0,-6.396858222450905,0.0,1.0,1.0,0.0,-40.387401774493796,7.0,1.0,1990,3,"{""type"":""Point"",""coordinates"":[-40.387401774493796,-6.396858222450905]}"
5_1280,1,3,3.0,-25.32373243815033,0.0,3.0,3.0,0.0,-50.584268396062896,5.0,3.0,1990,1,"{""type"":""Point"",""coordinates"":[-50.584268396062896,-25.32373243815033]}"
5_1309,1,1,4.0,-9.397680429052166,0.0,4.0,4.0,0.0,-62.59052166290553,4.0,4.0,1990,3,"{""type"":""Point"",""coordinates"":[-62.59052166290553,-9.397680429052166]}"
5_1314,1,1,5.0,-21.029336222416962,0.0,5.0,5.0,0.0,-51.856013343790906,3.0,5.0,1990,3,"{""type"":""Point"",""coordinates"":[-51.856013343790906,-21.029336222416962]}"
5_1337,1,3,0.0,-7.643001184581505,0.0,0.0,0.0,0.0,-41.152227407393156,8.0,0.0,1990,1,"{""type"":""Point"",""coordinates"":[-41.152227407393156,-7.643001184581505]}"
5_1341,1,1,5.0,-25.12861835843957,0.0,5.0,5.0,0.0,-48.87890666069039,3.0,5.0,1990,3,"{""type"":""Point"",""coordinates"":[-48.87890666069039,-25.12861835843957]}"
5_1359,1,3,8.0,-20.917495969544078,0.0,8.0,8.0,0.0,-50.66080485826989,0.0,8.0,1990,5,"{""type"":""Point"",""coordinates"":[-50.66080485826989,-20.917495969544078]}"
5_1433,1,1,8.0,-9.968200465996473,0.0,8.0,8.0,0.0,-57.37687941693265,0.0,8.0,1990,3,"{""type"":""Point"",""coordinates"":[-57.37687941693265,-9.968200465996473]}"
5_1494,1,1,8.0,-4.227157316717022,0.0,8.0,8.0,0.0,-55.11042995509911,0.0,8.0,1990,3,"{""type"":""Point"",""coordinates"":[-55.11042995509911,-4.227157316717022]}"
5_1537,1,3,3.0,-30.585075225709964,0.0,3.0,3.0,0.0,-52.39581099801832,5.0,3.0,1990,2,"{""type"":""Point"",""coordinates"":[-52.39581099801832,-30.585075225709964]}"
5_1556,1,1,3.0,-12.199076642578893,0.0,3.0,3.0,0.0,-48.07985521546608,5.0,3.0,1990,2,"{""type"":""Point"",""coordinates"":[-48.07985521546608,-12.199076642578893]}"
5_1562,1,1,4.0,-7.022085660198091,0.0,4.0,4.0,0.0,-40.18770628683403,4.0,4.0,1990,3,"{""type"":""Point"",""coordinates"":[-40.18770628683403,-7.022085660198091]}"
5_1564,1,2,2.0,-12.532171949930413,3.0,2.0,2.0,0.0,-47.34278752484602,3.0,5.0,1990,3,"{""type"":""Point"",""coordinates"":[-47.34278752484602,-12.532171949930413]}"
5_1575,1,1,8.0,-20.715375030617192,0.0,8.0,8.0,0.0,-52.8631146088173,0.0,8.0,1990,3,"{""type"":""Point"",""coordinates"":[-52.8631146088173,-20.715375030617192]}"
5_1585,1,3,8.0,-9.86498403985114,0.0,8.0,8.0,0.0,-40.27556152162092,0.0,8.0,1990,2,"{""type"":""Point"",""coordinates"":[-40.27556152162092,-9.86498403985114]}"
5_1595,1,3,4.0,-17.034078996295392,0.0,4.0,4.0,0.0,-53.0983833817282,4.0,4.0,1990,2,"{""type"":""Point"",""coordinates"":[-53.0983833817282,-17.034078996295392]}"
5_1616,1,1,8.0,-16.12507376029485,0.0,8.0,8.0,0.0,-57.6455655184128,0.0,8.0,1990,3,"{""type"":""Point"",""coordinates"":[-57.6455655184128,-16.12507376029485]}"
5_1623,1,2,0.0,-10.023985845140297,0.0,0.0,0.0,1.0,-40.463938236700784,7.0,1.0,1990,3,"{""type"":""Point"",""coordinates"":[-40.463938236700784,-10.023985845140297]}"
5_1634,1,2,8.0,-7.4891197764118305,0.0,8.0,8.0,0.0,-45.50645142104889,0.0,8.0,1990,3,"{""type"":""Point"",""coordinates"":[-45.50645142104889,-7.4891197764118305]}"
5_1639,1,1,4.0,-19.45872177966239,0.0,4.0,4.0,0.0,-47.37458788590384,4.0,4.0,1990,2,"{""type"":""Point"",""coordinates"":[-47.37458788590384,-19.45872177966239]}"
5_1641,1,1,3.0,-15.647798849842149,0.0,3.0,3.0,0.0,-59.34553736208058,5.0,3.0,1990,3,"{""type"":""Point"",""coordinates"":[-59.34553736208058,-15.647798849842149]}"
5_1654,1,1,8.0,-17.18095354524893,0.0,8.0,8.0,0.0,-44.54489474092736,0.0,8.0,1990,3,"{""type"":""Point"",""coordinates"":[-44.54489474092736,-17.18095354524893]}"
5_1683,1,1,2.0,-10.167626459071004,0.0,2.0,2.0,0.0,-62.22939891868948,6.0,2.0,1990,3,"{""type"":""Point"",""coordinates"":[-62.22939891868948,-10.167626459071004]}"
5_1685,1,1,7.0,-12.66826671547452,0.0,7.0,7.0,0.0,-61.12474061380771,1.0,7.0,1990,3,"{""type"":""Point"",""coordinates"":[-61.12474061380771,-12.66826671547452]}"
5_1727,1,3,5.0,-12.902727004629714,0.0,5.0,5.0,0.0,-49.00961153452978,3.0,5.0,1990,1,"{""type"":""Point"",""coordinates"":[-49.00961153452978,-12.902727004629714]}"
5_1834,1,2,5.0,-18.76153928765724,0.0,5.0,5.0,0.0,-45.88131838911197,3.0,5.0,1990,3,"{""type"":""Point"",""coordinates"":[-45.88131838911197,-18.76153928765724]}"
5_1844,1,1,8.0,-18.492583691591847,0.0,8.0,8.0,0.0,-54.144291867028564,0.0,8.0,1990,3,"{""type"":""Point"",""coordinates"":[-54.144291867028564,-18.492583691591847]}"
5_1936,1,3,8.0,-17.16505336472002,0.0,8.0,8.0,0.0,-45.9349478115739,0.0,8.0,1990,1,"{""type"":""Point"",""coordinates"":[-45.9349478115739,-17.16505336472002]}"
5_1967,1,1,4.0,-10.378101730140207,0.0,4.0,4.0,0.0,-62.083871842662106,4.0,4.0,1990,3,"{""type"":""Point"",""coordinates"":[-62.083871842662106,-10.378101730140207]}"
5_1976,1,3,2.0,-17.814265820553196,0.0,2.0,2.0,0.0,-47.00699727164214,6.0,2.0,1990,1,"{""type"":""Point"",""coordinates"":[-47.00699727164214,-17.814265820553196]}"
5_1996,1,4,1.0,-5.488122481035596,0.0,1.0,1.0,0.0,-35.27832342759242,7.0,1.0,1990,3,"{""type"":""Point"",""coordinates"":[-35.27832342759242,-5.488122481035596]}"
6_1002,1,1,0.0,-14.349643432761027,0.0,0.0,0.0,0.0,-40.31948913901436,8.0,0.0,1991,3,"{""type"":""Point"",""coordinates"":[-40.31948913901436,-14.349643432761027]}"
6_1037,1,1,5.0,-16.99015137890195,0.0,5.0,5.0,0.0,-51.61993608712429,3.0,5.0,1991,3,"{""type"":""Point"",""coordinates"":[-51.61993608712429,-16.99015137890195]}"
6_1067,1,1,1.0,-6.929918512047428,0.0,1.0,1.0,0.0,-51.45662236847136,7.0,1.0,1991,3,"{""type"":""Point"",""coordinates"":[-51.45662236847136,-6.929918512047428]}"
6_1081,1,1,8.0,-11.245065810843961,0.0,8.0,8.0,0.0,-57.34427057211912,0.0,8.0,1991,3,"{""type"":""Point"",""coordinates"":[-57.34427057211912,-11.245065810843961]}"
6_1110,1,3,6.0,-6.821581688782612,0.0,6.0,6.0,0.0,-41.25194040393042,2.0,6.0,1991,1,"{""type"":""Point"",""coordinates"":[-41.25194040393042,-6.821581688782612]}"
6_1141,1,1,4.0,-22.69454326458932,0.0,4.0,4.0,0.0,-47.550567850062855,4.0,4.0,1991,3,"{""type"":""Point"",""coordinates"":[-47.550567850062855,-22.69454326458932]}"
6_1194,1,3,3.0,-3.164270672546807,0.0,3.0,3.0,0.0,-40.503014951559976,5.0,3.0,1991,1,"{""type"":""Point"",""coordinates"":[-40.503014951559976,-3.164270672546807]}"
6_1245,1,3,2.0,-13.874793973575445,0.0,2.0,2.0,0.0,-46.44537055601061,6.0,2.0,1991,1,"{""type"":""Point"",""coordinates"":[-46.44537055601061,-13.874793973575445]}"
6_1254,1,1,4.0,-18.772319071066665,0.0,4.0,4.0,0.0,-42.65412073091258,4.0,4.0,1991,3,"{""type"":""Point"",""coordinates"":[-42.65412073091258,-18.772319071066665]}"
6_1315,1,1,8.0,1.6392008146970982,0.0,8.0,8.0,0.0,-50.94107922691517,0.0,8.0,1991,2,"{""type"":""Point"",""coordinates"":[-50.94107922691517,1.6392008146970982]}"
6_1378,1,1,5.0,-7.303976996354798,0.0,5.0,5.0,0.0,-49.98275648181647,3.0,5.0,1991,3,"{""type"":""Point"",""coordinates"":[-49.98275648181647,-7.303976996354798]}"
6_1405,1,1,7.0,-19.232615822649514,0.0,7.0,7.0,0.0,-54.25370666863432,1.0,7.0,1991,3,"{""type"":""Point"",""coordinates"":[-54.25370666863432,-19.232615822649514]}"
6_1441,1,1,5.0,-4.383194681568585,0.0,5.0,5.0,0.0,-50.086242402547036,3.0,5.0,1991,3,"{""type"":""Point"",""coordinates"":[-50.086242402547036,-4.383194681568585]}"
6_1445,1,1,5.0,-14.408662746927678,0.0,5.0,5.0,0.0,-60.36287942134594,3.0,5.0,1991,3,"{""type"":""Point"",""coordinates"":[-60.36287942134594,-14.408662746927678]}"
6_1483,1,1,0.0,-8.420762557572186,0.0,0.0,0.0,0.0,-39.68994978790339,8.0,0.0,1991,3,"{""type"":""Point"",""coordinates"":[-39.68994978790339,-8.420762557572186]}"
6_1486,1,3,6.0,-31.970546888407497,0.0,6.0,6.0,0.0,-53.395905403828586,2.0,6.0,1991,2,"{""type"":""Point"",""coordinates"":[-53.395905403828586,-31.970546888407497]}"
6_1498,1,3,5.0,-14.993465996889489,0.0,5.0,5.0,0.0,-49.971437709236575,3.0,5.0,1991,1,"{""type"":""Point"",""coordinates"":[-49.971437709236575,-14.993465996889489]}"
6_1525,1,1,1.0,-11.725574656319491,0.0,1.0,1.0,0.0,-57.81777255837852,7.0,1.0,1991,3,"{""type"":""Point"",""coordinates"":[-57.81777255837852,-11.725574656319491]}"
6_1536,1,2,0.0,-8.164473207012888,0.0,0.0,0.0,0.0,-44.49045683470969,8.0,0.0,1991,1,"{""type"":""Point"",""coordinates"":[-44.49045683470969,-8.164473207012888]}"
6_1628,1,3,3.0,-3.4138226584752087,0.0,3.0,3.0,0.0,-68.59593900030136,5.0,3.0,1991,1,"{""type"":""Point"",""coordinates"":[-68.59593900030136,-3.4138226584752087]}"
6_1700,1,1,7.0,-14.91342610507444,0.0,7.0,7.0,0.0,-52.865809554669646,1.0,7.0,1991,3,"{""type"":""Point"",""coordinates"":[-52.865809554669646,-14.91342610507444]}"
6_1779,1,1,8.0,-20.61781799076181,0.0,8.0,8.0,0.0,-52.350535907698706,0.0,8.0,1991,3,"{""type"":""Point"",""coordinates"":[-52.350535907698706,-20.61781799076181]}"
6_1824,1,2,3.0,-22.70128062922021,0.0,3.0,3.0,0.0,-53.606111180312546,5.0,3.0,1991,5,"{""type"":""Point"",""coordinates"":[-53.606111180312546,-22.70128062922021]}"
6_1830,1,1,5.0,-15.718945420344411,0.0,5.0,5.0,0.0,-55.1532795941516,3.0,5.0,1991,3,"{""type"":""Point"",""coordinates"":[-55.1532795941516,-15.718945420344411]}"
6_1950,1,3,7.0,-18.014230802798203,0.0,7.0,7.0,0.0,-41.37105701060467,1.0,7.0,1991,1,"{""type"":""Point"",""coordinates"":[-41.37105701060467,-18.014230802798203]}"
6_1968,1,1,5.0,-12.008813465402374,0.0,5.0,5.0,0.0,-41.54218607222944,3.0,5.0,1991,3,"{""type"":""Point"",""coordinates"":[-41.54218607222944,-12.008813465402374]}"
6_1992,1,1,8.0,-20.949026836016678,0.0,8.0,8.0,0.0,-55.93993428845506,0.0,8.0,1991,3,"{""type"":""Point"",""coordinates"":[-55.93993428845506,-20.949026836016678]}"
7_1055,1,3,1.0,-20.19767593237911,0.0,1.0,1.0,0.0,-46.529183372018956,7.0,1.0,1992,2,"{""type"":""Point"",""coordinates"":[-46.529183372018956,-20.19767593237911]}"
7_1065,1,1,7.0,-4.912751541557042,0.0,7.0,7.0,0.0,-45.46548824409304,1.0,7.0,1992,3,"{""type"":""Point"",""coordinates"":[-45.46548824409304,-4.912751541557042]}"
7_1075,1,3,2.0,-22.028083155301047,0.0,2.0,2.0,0.0,-57.99321353336706,6.0,2.0,1992,1,"{""type"":""Point"",""coordinates"":[-57.99321353336706,-22.028083155301047]}"
7_1121,1,3,8.0,-16.88720444734185,0.0,8.0,8.0,0.0,-46.35832380497943,0.0,8.0,1992,1,"{""type"":""Point"",""coordinates"":[-46.35832380497943,-16.88720444734185]}"
7_1148,1,2,3.0,-17.008477010697984,0.0,3.0,3.0,0.0,-50.620650165069726,5.0,3.0,1992,1,"{""type"":""Point"",""coordinates"":[-50.620650165069726,-17.008477010697984]}"
7_1173,1,1,8.0,-13.253878449192033,0.0,8.0,8.0,0.0,-50.437124352524116,0.0,8.0,1992,3,"{""type"":""Point"",""coordinates"":[-50.437124352524116,-13.253878449192033]}"
7_1213,1,1,0.0,-10.680744149360077,0.0,0.0,0.0,0.0,-39.34149328919344,8.0,0.0,1992,3,"{""type"":""Point"",""coordinates"":[-39.34149328919344,-10.680744149360077]}"
7_1281,1,1,5.0,-8.173905517496141,0.0,5.0,5.0,0.0,-36.36196115482581,3.0,5.0,1992,3,"{""type"":""Point"",""coordinates"":[-36.36196115482581,-8.173905517496141]}"
7_1282,1,1,3.0,-10.42175985294842,0.0,3.0,3.0,0.0,-37.49464689657211,5.0,3.0,1992,3,"{""type"":""Point"",""coordinates"":[-37.49464689657211,-10.42175985294842]}"
7_1432,1,1,6.0,-17.514857336356158,0.0,6.0,6.0,0.0,-47.4734923986854,2.0,6.0,1992,3,"{""type"":""Point"",""coordinates"":[-47.4734923986854,-17.514857336356158]}"
7_1505,1,3,0.0,-3.925862370423336,3.0,0.0,0.0,0.0,-61.39962509074828,5.0,3.0,1992,1,"{""type"":""Point"",""coordinates"":[-61.39962509074828,-3.925862370423336]}"
7_1517,1,3,6.0,-10.215596495242988,0.0,6.0,6.0,0.0,-38.62329021953988,2.0,6.0,1992,1,"{""type"":""Point"",""coordinates"":[-38.62329021953988,-10.215596495242988]}"
7_1540,1,1,8.0,-15.616537477954786,0.0,8.0,8.0,0.0,-41.72328643350794,0.0,8.0,1992,3,"{""type"":""Point"",""coordinates"":[-41.72328643350794,-15.616537477954786]}"
7_1582,1,3,4.0,-6.355625550909817,0.0,4.0,4.0,0.0,-35.21337523255059,4.0,4.0,1992,1,"{""type"":""Point"",""coordinates"":[-35.21337523255059,-6.355625550909817]}"
7_1586,1,2,8.0,-13.380540904252884,0.0,8.0,8.0,0.0,-59.260646567731285,0.0,8.0,1992,3,"{""type"":""Point"",""coordinates"":[-59.260646567731285,-13.380540904252884]}"
7_1594,1,1,1.0,-6.634282952043692,0.0,1.0,1.0,0.0,-49.97601911718557,7.0,1.0,1992,3,"{""type"":""Point"",""coordinates"":[-49.97601911718557,-6.634282952043692]}"
7_1650,1,1,8.0,-11.799685667259354,0.0,8.0,8.0,0.0,-56.671612087370434,0.0,8.0,1992,3,"{""type"":""Point"",""coordinates"":[-56.671612087370434,-11.799685667259354]}"
7_1664,1,1,5.0,-11.564147399763215,0.0,5.0,5.0,0.0,-41.86719654202388,3.0,5.0,1992,3,"{""type"":""Point"",""coordinates"":[-41.86719654202388,-11.564147399763215]}"
7_1718,1,3,4.0,-20.936899579681068,0.0,4.0,4.0,0.0,-48.296798356580936,4.0,4.0,1992,2,"{""type"":""Point"",""coordinates"":[-48.296798356580936,-20.936899579681068]}"
7_1776,1,2,3.0,-13.844880074614267,0.0,3.0,3.0,0.0,-53.64734385185363,5.0,3.0,1992,1,"{""type"":""Point"",""coordinates"":[-53.64734385185363,-13.844880074614267]}"
