system:index,consistent_change,current_state,first,latitude,lc_change_to_another_neighbors,lc_consistent_change_one_year_neighbors,lc_consistent_change_two_years_neighbors,lc_reverse_neighbors,longitude,no_lc_change_neighbors,one_lc_change_neighbors,year,year_after_state,.geo
4_1730,1,3,0.0,-15.078087296653544,0.0,4.0,0.0,0.0,-50.98554583347908,4.0,4.0,1989,1,"{""type"":""Point"",""coordinates"":[-50.98554583347908,-15.078087296653544]}"
4_1758,0,3,3.0,-28.86354381522331,1.0,3.0,3.0,1.0,-50.3888848217669,3.0,5.0,1989,1,"{""type"":""Point"",""coordinates"":[-50.3888848217669,-28.86354381522331]}"
4_1767,1,2,5.0,-15.980894157193664,0.0,5.0,5.0,0.0,-47.86695449312976,3.0,5.0,1989,3,"{""type"":""Point"",""coordinates"":[-47.86695449312976,-15.980894157193664]}"
4_1789,1,3,4.0,-14.265561122167439,0.0,4.0,4.0,0.0,-48.62692922349486,4.0,4.0,1989,1,"{""type"":""Point"",""coordinates"":[-48.62692922349486,-14.265561122167439]}"
4_1812,0,2,0.0,-12.3208881951055,8.0,0.0,0.0,0.0,-49.82052074150448,0.0,8.0,1989,4,"{""type"":""Point"",""coordinates"":[-49.82052074150448,-12.3208881951055]}"
4_1832,1,3,2.0,-8.366324651354542,0.0,2.0,2.0,0.0,-49.20391713048485,6.0,2.0,1989,1,"{""type"":""Point"",""coordinates"":[-49.20391713048485,-8.366324651354542]}"
4_1838,1,1,6.0,-12.352958050748565,0.0,6.0,6.0,0.0,-41.70684726380855,2.0,6.0,1989,3,"{""type"":""Point"",""coordinates"":[-41.70684726380855,-12.352958050748565]}"
4_1891,1,1,4.0,-7.433873386438477,0.0,4.0,4.0,0.0,-46.507354310614865,4.0,4.0,1989,3,"{""type"":""Point"",""coordinates"":[-46.507354310614865,-7.433873386438477]}"
4_1903,1,3,0.0,-1.7402612841605416,0.0,0.0,0.0,0.0,-63.608133216756144,8.0,0.0,1989,1,"{""type"":""Point"",""coordinates"":[-63.608133216756144,-1.7402612841605416]}"
4_1905,1,2,5.0,-9.820786927872458,0.0,5.0,5.0,0.0,-47.96262507088848,3.0,5.0,1989,3,"{""type"":""Point"",""coordinates"":[-47.96262507088848,-9.820786927872458]}"
4_1909,1,1,1.0,-0.049721750976013716,0.0,1.0,1.0,0.0,-66.12682961037044,7.0,1.0,1989,5,"{""type"":""Point"",""coordinates"":[-66.12682961037044,-0.049721750976013716]}"
4_1931,1,1,2.0,-12.1502981226512,0.0,2.0,2.0,0.0,-43.84905972184836,6.0,2.0,1989,3,"{""type"":""Point"",""coordinates"":[-43.84905972184836,-12.1502981226512]}"
4_2021,1,1,5.0,-1.5122688650510066,0.0,7.0,5.0,0.0,-60.07344223680264,1.0,7.0,1989,5,"{""type"":""Point"",""coordinates"":[-60.07344223680264,-1.5122688650510066]}"
4_2033,1,3,4.0,-2.733887819925143,0.0,4.0,4.0,0.0,-47.535206658704396,4.0,4.0,1989,1,"{""type"":""Point"",""coordinates"":[-47.535206658704396,-2.733887819925143]}"
4_2035,1,1,7.0,-9.835878624645666,0.0,7.0,7.0,0.0,-55.93993428845506,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-55.93993428845506,-9.835878624645666]}"
4_2053,0,2,0.0,-20.278524307949862,3.0,0.0,0.0,1.0,-57.63289927290671,4.0,4.0,1989,1,"{""type"":""Point"",""coordinates"":[-57.63289927290671,-20.278524307949862]}"
4_2076,1,3,1.0,-3.4795793372727597,0.0,2.0,1.0,0.0,-46.010675790025175,6.0,2.0,1989,1,"{""type"":""Point"",""coordinates"":[-46.010675790025175,-3.47957933727276]}"
4_2088,1,2,6.0,-7.9437571417047215,0.0,6.0,6.0,1.0,-39.3231676573974,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-39.3231676573974,-7.9437571417047215]}"
4_2092,1,1,0.0,-2.731462368658021,0.0,0.0,0.0,1.0,-65.82553466407676,7.0,1.0,1989,5,"{""type"":""Point"",""coordinates"":[-65.82553466407676,-2.731462368658021]}"
4_2105,1,2,4.0,-1.6623773490273783,0.0,4.0,4.0,0.0,-52.7601676772572,4.0,4.0,1989,1,"{""type"":""Point"",""coordinates"":[-52.7601676772572,-1.6623773490273783]}"
4_2117,1,2,4.0,-1.1724361930685916,0.0,4.0,4.0,0.0,-62.453887908190964,4.0,4.0,1989,5,"{""type"":""Point"",""coordinates"":[-62.453887908190964,-1.1724361930685916]}"
4_2208,1,3,1.0,-2.6506139930872648,0.0,1.0,1.0,0.0,-49.1494792242672,7.0,1.0,1989,1,"{""type"":""Point"",""coordinates"":[-49.1494792242672,-2.6506139930872648]}"
4_2233,1,1,2.0,-29.333003382704174,0.0,2.0,2.0,0.0,-50.4850943886961,6.0,2.0,1989,2,"{""type"":""Point"",""coordinates"":[-50.4850943886961,-29.333003382704174]}"
4_2251,1,1,0.0,-4.687454068299867,0.0,0.0,0.0,0.0,-41.0360752411565,8.0,0.0,1989,3,"{""type"":""Point"",""coordinates"":[-41.0360752411565,-4.687454068299867]}"
4_2255,1,3,2.0,-17.509467444651445,0.0,2.0,2.0,0.0,-53.89096695690685,6.0,2.0,1989,2,"{""type"":""Point"",""coordinates"":[-53.89096695690685,-17.509467444651445]}"
4_2266,1,1,8.0,-23.62268261614161,0.0,8.0,8.0,0.0,-46.17614546536,0.0,8.0,1989,5,"{""type"":""Point"",""coordinates"":[-46.176145465359994,-23.62268261614161]}"
4_2297,1,3,6.0,-5.156105152025021,0.0,6.0,6.0,0.0,-48.283054132733916,2.0,6.0,1989,1,"{""type"":""Point"",""coordinates"":[-48.283054132733916,-5.156105152025021]}"
4_2318,1,1,0.0,-8.138871221415481,0.0,4.0,0.0,0.0,-47.903875251307056,4.0,4.0,1989,2,"{""type"":""Point"",""coordinates"":[-47.903875251307056,-8.138871221415481]}"
4_2325,1,1,6.0,-3.38714269453686,0.0,6.0,6.0,0.0,-49.84234980290858,2.0,6.0,1989,3,"{""type"":""Point"",""coordinates"":[-49.84234980290858,-3.38714269453686]}"
4_2365,1,1,7.0,-17.27662412300766,0.0,7.0,7.0,0.0,-46.645335538255615,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-46.645335538255615,-17.27662412300766]}"
4_2369,1,1,0.0,-10.661340539223094,0.0,4.0,0.0,0.0,-42.87645376373217,4.0,4.0,1989,2,"{""type"":""Point"",""coordinates"":[-42.87645376373217,-10.661340539223094]}"
4_2413,1,2,3.0,-17.193080801584543,0.0,3.0,3.0,0.0,-55.77284764560883,5.0,3.0,1989,1,"{""type"":""Point"",""coordinates"":[-55.77284764560883,-17.193080801584543]}"
4_2474,1,2,5.0,-15.211217621760065,0.0,5.0,5.0,0.0,-53.97909168627897,3.0,5.0,1989,3,"{""type"":""Point"",""coordinates"":[-53.97909168627897,-15.211217621760063]}"
4_2489,1,4,7.0,-12.922669603937164,0.0,7.0,7.0,0.0,-46.415995646219905,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-46.415995646219905,-12.922669603937164]}"
4_2523,1,2,0.0,-30.20293190384552,1.0,5.0,0.0,0.0,-53.660549086530196,2.0,6.0,1989,3,"{""type"":""Point"",""coordinates"":[-53.660549086530196,-30.20293190384552]}"
4_2646,1,3,0.0,-2.8734860150773187,0.0,4.0,0.0,1.0,-48.4843665879051,3.0,5.0,1989,1,"{""type"":""Point"",""coordinates"":[-48.4843665879051,-2.8734860150773187]}"
4_2667,1,1,5.0,-3.8245324063746553,0.0,5.0,5.0,0.0,-43.0052721754749,3.0,5.0,1989,2,"{""type"":""Point"",""coordinates"":[-43.0052721754749,-3.8245324063746553]}"
4_2705,1,3,4.0,-12.67527357469065,0.0,4.0,4.0,0.0,-62.284375814077606,4.0,4.0,1989,1,"{""type"":""Point"",""coordinates"":[-62.284375814077606,-12.67527357469065]}"
4_2710,1,1,5.0,-4.7087441405335,0.0,5.0,5.0,0.0,-45.37116513926048,3.0,5.0,1989,3,"{""type"":""Point"",""coordinates"":[-45.37116513926048,-4.7087441405335]}"
4_2730,1,3,0.0,-12.607091444625981,0.0,4.0,0.0,4.0,-46.61623012305014,0.0,8.0,1989,1,"{""type"":""Point"",""coordinates"":[-46.61623012305014,-12.607091444625981]}"
4_2744,1,3,1.0,-26.01148261967225,0.0,1.0,1.0,0.0,-49.8598669509489,7.0,1.0,1989,1,"{""type"":""Point"",""coordinates"":[-49.8598669509489,-26.01148261967225]}"
4_2748,1,2,0.0,-18.03174795083853,0.0,0.0,0.0,0.0,-45.878084454089134,8.0,0.0,1989,3,"{""type"":""Point"",""coordinates"":[-45.878084454089134,-18.03174795083853]}"
4_2752,1,4,7.0,-23.206582976537447,0.0,7.0,7.0,0.0,-47.0172380658811,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-47.0172380658811,-23.206582976537447]}"
4_2832,1,3,0.0,-14.380365815477912,0.0,0.0,0.0,0.0,-49.54105485661489,8.0,0.0,1989,1,"{""type"":""Point"",""coordinates"":[-49.54105485661489,-14.380365815477912]}"
4_2842,1,1,3.0,-16.398610764309243,0.0,5.0,3.0,0.0,-51.50971280176282,3.0,5.0,1989,3,"{""type"":""Point"",""coordinates"":[-51.50971280176282,-16.398610764309243]}"
4_2850,0,2,0.0,-15.744008416771347,5.0,0.0,0.0,0.0,-47.386984636824685,3.0,5.0,1989,4,"{""type"":""Point"",""coordinates"":[-47.386984636824685,-15.744008416771347]}"
4_2873,1,1,1.0,-3.40412085340672,0.0,1.0,1.0,0.0,-52.65937670237898,7.0,1.0,1989,3,"{""type"":""Point"",""coordinates"":[-52.65937670237898,-3.40412085340672]}"
4_2994,1,1,6.0,-16.480537118220944,0.0,6.0,6.0,0.0,-54.29628681310157,2.0,6.0,1989,3,"{""type"":""Point"",""coordinates"":[-54.29628681310157,-16.480537118220944]}"
4_3011,1,1,6.0,-17.275276650081484,0.0,6.0,6.0,0.0,-54.07260630735583,2.0,6.0,1989,3,"{""type"":""Point"",""coordinates"":[-54.07260630735583,-17.275276650081484]}"
4_3053,1,2,0.0,-10.357350647077046,0.0,1.0,0.0,1.0,-58.00183736009461,6.0,2.0,1989,1,"{""type"":""Point"",""coordinates"":[-58.00183736009461,-10.357350647077046]}"
4_3063,1,1,3.0,-7.340358765361638,0.0,3.0,3.0,0.0,-65.1140689590541,5.0,3.0,1989,5,"{""type"":""Point"",""coordinates"":[-65.1140689590541,-7.340358765361638]}"
4_3186,1,4,8.0,-15.751823759743186,0.0,8.0,8.0,0.0,-56.71634818851958,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-56.71634818851958,-15.751823759743186]}"
4_3208,1,1,5.0,-1.036880416694956,0.0,5.0,5.0,0.0,-47.343326514016475,3.0,5.0,1989,3,"{""type"":""Point"",""coordinates"":[-47.343326514016475,-1.036880416694956]}"
4_3255,1,1,5.0,-3.476614896835163,0.0,5.0,5.0,0.0,-46.24540557376561,3.0,5.0,1989,3,"{""type"":""Point"",""coordinates"":[-46.24540557376561,-3.476614896835163]}"
4_3261,1,2,7.0,-13.537117258274918,0.0,7.0,7.0,0.0,-43.01147055093533,1.0,7.0,1989,1,"{""type"":""Point"",""coordinates"":[-43.01147055093533,-13.537117258274918]}"
4_3302,1,3,1.0,-16.943259321070908,0.0,1.0,1.0,0.0,-44.561333910626736,7.0,1.0,1989,1,"{""type"":""Point"",""coordinates"":[-44.561333910626736,-16.943259321070908]}"
4_3316,1,3,7.0,-16.971017263350202,0.0,7.0,7.0,0.0,-49.721346734137676,1.0,7.0,1989,1,"{""type"":""Point"",""coordinates"":[-49.721346734137676,-16.971017263350202]}"
4_3321,1,1,1.0,-9.314406602214282,0.0,1.0,1.0,0.0,-36.385137689156096,7.0,1.0,1989,3,"{""type"":""Point"",""coordinates"":[-36.385137689156096,-9.314406602214282]}"
4_3343,1,1,0.0,-18.184551380667266,0.0,0.0,0.0,0.0,-51.53989619530924,8.0,0.0,1989,3,"{""type"":""Point"",""coordinates"":[-51.53989619530924,-18.184551380667266]}"
4_3389,0,1,0.0,-1.1543800558577892,0.0,0.0,0.0,0.0,-48.407291136527654,8.0,0.0,1989,3,"{""type"":""Point"",""coordinates"":[-48.407291136527654,-1.1543800558577892]}"
4_3419,1,1,2.0,-2.9791278924897737,0.0,6.0,2.0,0.0,-49.00233518072842,2.0,6.0,1989,3,"{""type"":""Point"",""coordinates"":[-49.00233518072842,-2.9791278924897737]}"
4_3431,0,1,6.0,-2.650883487672499,2.0,6.0,6.0,0.0,-42.636603582872254,0.0,8.0,1989,4,"{""type"":""Point"",""coordinates"":[-42.636603582872254,-2.650883487672499]}"
4_3471,1,2,0.0,-15.183729174066002,0.0,3.0,0.0,0.0,-42.05287831125138,5.0,3.0,1989,4,"{""type"":""Point"",""coordinates"":[-42.05287831125138,-15.183729174066002]}"
4_3514,1,1,4.0,-17.748509141755648,0.0,4.0,4.0,0.0,-42.394597445330454,4.0,4.0,1989,3,"{""type"":""Point"",""coordinates"":[-42.394597445330454,-17.748509141755648]}"
4_3516,1,1,3.0,-5.222670314578278,0.0,3.0,3.0,0.0,-48.5520097287993,5.0,3.0,1989,3,"{""type"":""Point"",""coordinates"":[-48.5520097287993,-5.222670314578278]}"
4_3541,1,2,1.0,-15.748589824720357,0.0,1.0,1.0,0.0,-58.066246565965976,7.0,1.0,1989,1,"{""type"":""Point"",""coordinates"":[-58.066246565965976,-15.748589824720357]}"
4_3558,1,1,3.0,-5.186019050986201,0.0,3.0,3.0,0.0,-40.81697614335975,5.0,3.0,1989,3,"{""type"":""Point"",""coordinates"":[-40.81697614335975,-5.186019050986201]}"
4_3592,1,3,6.0,-3.5792923338100247,0.0,6.0,6.0,0.0,-44.9488671241959,2.0,6.0,1989,1,"{""type"":""Point"",""coordinates"":[-44.9488671241959,-3.5792923338100247]}"
4_3605,1,3,3.0,-29.628638942707912,0.0,3.0,3.0,0.0,-56.471916599710646,5.0,3.0,1989,2,"{""type"":""Point"",""coordinates"":[-56.471916599710646,-29.628638942707912]}"
4_3622,1,3,2.0,-16.213198489666972,0.0,2.0,2.0,0.0,-52.29744547440721,6.0,2.0,1989,1,"{""type"":""Point"",""coordinates"":[-52.29744547440721,-16.213198489666972]}"
4_3660,1,1,6.0,-1.9113903457853096,0.0,6.0,6.0,0.0,-55.68391443248101,2.0,6.0,1989,2,"{""type"":""Point"",""coordinates"":[-55.68391443248101,-1.9113903457853096]}"
4_3674,1,1,3.0,-13.931657331060213,0.0,3.0,3.0,0.0,-47.78098572043952,5.0,3.0,1989,2,"{""type"":""Point"",""coordinates"":[-47.78098572043952,-13.931657331060213]}"
4_3685,0,3,0.0,-17.918829719624707,0.0,0.0,0.0,0.0,-49.77012525406537,8.0,0.0,1989,1,"{""type"":""Point"",""coordinates"":[-49.77012525406537,-17.918829719624707]}"
4_3731,1,3,2.0,-21.952894166020247,0.0,2.0,2.0,0.0,-52.30526081737907,6.0,2.0,1989,2,"{""type"":""Point"",""coordinates"":[-52.30526081737907,-21.952894166020247]}"
4_3757,1,1,1.0,-3.2850042467324707,0.0,1.0,1.0,0.0,-47.563503590154184,7.0,1.0,1989,3,"{""type"":""Point"",""coordinates"":[-47.563503590154184,-3.2850042467324707]}"
4_3780,1,2,3.0,-14.130544334964275,0.0,3.0,3.0,0.0,-42.84411441350386,5.0,3.0,1989,1,"{""type"":""Point"",""coordinates"":[-42.84411441350386,-14.130544334964275]}"
4_3793,1,1,0.0,-7.96531670852359,0.0,0.0,0.0,0.0,-72.77822546857661,8.0,0.0,1989,5,"{""type"":""Point"",""coordinates"":[-72.77822546857661,-7.96531670852359]}"
4_3822,0,2,0.0,-10.187299563793225,1.0,0.0,0.0,0.0,-45.168774705748355,7.0,1.0,1989,4,"{""type"":""Point"",""coordinates"":[-45.168774705748355,-10.187299563793225]}"
4_3823,1,3,0.0,-13.751095958952188,0.0,0.0,0.0,0.0,-42.48972903391871,8.0,0.0,1989,1,"{""type"":""Point"",""coordinates"":[-42.48972903391871,-13.751095958952188]}"
4_3837,1,1,7.0,-21.585303551758532,0.0,7.0,7.0,0.0,-53.08625612539258,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-53.08625612539258,-21.58530355175853]}"
4_3840,0,1,6.0,-13.785591265862381,2.0,6.0,6.0,0.0,-40.80781332746172,0.0,8.0,1989,4,"{""type"":""Point"",""coordinates"":[-40.80781332746172,-13.785591265862381]}"
4_3922,1,1,4.0,3.110371755499638,0.0,7.0,4.0,0.0,-61.50769241942786,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-61.50769241942786,3.110371755499638]}"
4_3970,1,1,2.0,-15.695229896843655,0.0,2.0,2.0,2.0,-44.63463643781089,4.0,4.0,1989,3,"{""type"":""Point"",""coordinates"":[-44.63463643781089,-15.695229896843655]}"
4_3972,1,2,6.0,-17.44802267921767,0.0,6.0,6.0,0.0,-46.856888787665774,2.0,6.0,1989,3,"{""type"":""Point"",""coordinates"":[-46.856888787665774,-17.44802267921767]}"
4_4038,1,1,2.0,-4.1783787967893335,0.0,2.0,2.0,0.0,-47.37512687507432,6.0,2.0,1989,3,"{""type"":""Point"",""coordinates"":[-47.37512687507432,-4.1783787967893335]}"
4_4054,1,1,0.0,-18.8793084214053,0.0,0.0,0.0,0.0,-43.989196906171024,8.0,0.0,1989,3,"{""type"":""Point"",""coordinates"":[-43.989196906171024,-18.8793084214053]}"
4_4068,1,1,8.0,-12.22710407944342,0.0,8.0,8.0,0.0,-58.039836096612866,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-58.039836096612866,-12.22710407944342]}"
4_4088,1,1,0.0,-30.47269598366661,0.0,0.0,0.0,0.0,-52.38907363338743,8.0,0.0,1989,2,"{""type"":""Point"",""coordinates"":[-52.38907363338743,-30.47269598366661]}"
4_4098,1,3,5.0,-15.571262387635162,0.0,5.0,5.0,0.0,-43.55827506437888,3.0,5.0,1989,1,"{""type"":""Point"",""coordinates"":[-43.55827506437888,-15.571262387635162]}"
4_4113,1,5,0.0,-5.265519953630778,0.0,8.0,0.0,0.0,-60.58224801372794,0.0,8.0,1989,2,"{""type"":""Point"",""coordinates"":[-60.58224801372794,-5.265519953630778]}"
4_4117,1,1,1.0,-23.428646514771792,0.0,1.0,1.0,0.0,-45.2833099044736,7.0,1.0,1989,3,"{""type"":""Point"",""coordinates"":[-45.2833099044736,-23.428646514771792]}"
4_4159,1,2,5.0,-22.117555357599354,0.0,5.0,5.0,0.0,-44.432515498884,3.0,5.0,1989,1,"{""type"":""Point"",""coordinates"":[-44.432515498884,-22.117555357599354]}"
4_4160,1,3,0.0,-17.207094520016813,0.0,0.0,0.0,0.0,-48.06503301327811,8.0,0.0,1989,1,"{""type"":""Point"",""coordinates"":[-48.06503301327811,-17.207094520016813]}"
4_4209,0,2,0.0,-20.79298947116512,8.0,0.0,0.0,0.0,-50.91682471424394,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-50.91682471424394,-20.79298947116512]}"
4_4281,1,1,0.0,-18.671528096188453,0.0,0.0,0.0,0.0,-45.57894546447733,8.0,0.0,1989,3,"{""type"":""Point"",""coordinates"":[-45.57894546447733,-18.671528096188453]}"
4_4292,1,1,7.0,-7.3317349386340895,0.0,7.0,7.0,0.0,-46.0475965482025,1.0,7.0,1989,3,"{""type"":""Point"",""coordinates"":[-46.0475965482025,-7.3317349386340895]}"
4_4324,1,2,5.0,-31.18982107497921,0.0,5.0,5.0,0.0,-54.9525061281509,3.0,5.0,1989,5,"{""type"":""Point"",""coordinates"":[-54.9525061281509,-31.189821074979214]}"
4_4330,1,1,8.0,-10.417447939584646,0.0,8.0,8.0,0.0,-47.98526261604829,0.0,8.0,1989,3,"{""type"":""Point"",""coordinates"":[-47.98526261604829,-10.417447939584646]}"
4_4365,1,3,5.0,-12.773369603716507,0.0,5.0,5.0,1.0,-40.65447090846253,2.0,6.0,1989,1,"{""type"":""Point"",""coordinates"":[-40.65447090846253,-12.773369603716507]}"
4_4410,1,3,0.0,-11.675987652636097,0.0,0.0,0.0,0.0,-42.96430899851905,8.0,0.0,1989,1,"{""type"":""Point"",""coordinates"":[-42.96430899851905,-11.675987652636097]}"
4_4450,0,1,0.0,-15.314434047905396,5.0,0.0,0.0,2.0,-54.74688175961592,1.0,7.0,1989,4,"{""type"":""Point"",""coordinates"":[-54.74688175961592,-15.314434047905396]}"
4_4510,0,1,0.0,-6.442672301940999,0.0,0.0,0.0,0.0,-58.21878050120946,8.0,0.0,1989,5,"{""type"":""Point"",""coordinates"":[-58.21878050120946,-6.442672301940999]}"
4_4536,1,1,3.0,-6.224651182485192,0.0,3.0,3.0,0.0,-48.72071333915693,5.0,3.0,1989,3,"{""type"":""Point"",""coordinates"":[-48.72071333915693,-6.224651182485192]}"
4_4549,1,1,0.0,-15.369410943293504,0.0,0.0,0.0,0.0,-42.58539961167744,8.0,0.0,1989,3,"{""type"":""Point"",""coordinates"":[-42.58539961167744,-15.369410943293504]}"
4_4562,1,1,3.0,-17.925028095085132,0.0,3.0,3.0,0.0,-57.05995378469529,5.0,3.0,1989,3,"{""type"":""Point"",""coordinates"":[-57.05995378469529,-17.925028095085132]}"
4_4594,1,1,4.0,-3.1917591202408646,0.0,4.0,4.0,0.0,-46.866860087319495,4.0,4.0,1989,3,"{""type"":""Point"",""coordinates"":[-46.866860087319495,-3.1917591202408646]}"
4_4624,0,5,1.0,-11.49677375345425,1.0,3.0,1.0,0.0,-54.257749087412854,4.0,4.0,1989,1,"{""type"":""Point"",""coordinates"":[-54.257749087412854,-11.49677375345425]}"
4_4687,1,2,2.0,-14.535055707403295,0.0,2.0,2.0,0.0,-48.38007218341882,6.0,2.0,1989,1,"{""type"":""Point"",""coordinates"":[-48.38007218341882,-14.535055707403295]}"
4_4696,0,3,1.0,-13.602334947901998,7.0,1.0,1.0,0.0,-59.83089711009036,0.0,8.0,1989,4,"{""type"":""Point"",""coordinates"":[-59.83089711009036,-13.602334947901998]}"
4_4716,1,3,1.0,-10.070069419215626,0.0,1.0,1.0,0.0,-67.95831481163331,7.0,1.0,1989,1,"{""type"":""Point"",""coordinates"":[-67.95831481163331,-10.070069419215626]}"
4_4767,1,3,3.0,-16.63091509678255,0.0,3.0,3.0,0.0,-56.45466894625555,5.0,3.0,1989,2,"{""type"":""Point"",""coordinates"":[-56.45466894625555,-16.63091509678255]}"
4_4809,1,3,2.0,-1.911929334955782,0.0,2.0,2.0,1.0,-46.30307741500607,5.0,3.0,1989,1,"{""type"":""Point"",""coordinates"":[-46.30307741500607,-1.911929334955782]}"
4_4811,1,1,1.0,-4.368372479380613,0.0,1.0,1.0,0.0,-47.202650340523356,7.0,1.0,1989,3,"{""type"":""Point"",""coordinates"":[-47.202650340523356,-4.368372479380613]}"
4_4818,1,2,3.0,-31.690542014347443,0.0,3.0,3.0,0.0,-53.34254547595188,5.0,3.0,1989,1,"{""type"":""Point"",""coordinates"":[-53.34254547595188,-31.690542014347443]}"
4_4833,1,1,0.0,-29.08911078306572,0.0,0.0,0.0,1.0,-49.899213160393344,7.0,1.0,1989,3,"{""type"":""Point"",""coordinates"":[-49.899213160393344,-29.08911078306572]}"
4_4842,1,2,1.0,-0.8131999109491952,0.0,1.0,1.0,0.0,-49.51329691433561,7.0,1.0,1989,1,"{""type"":""Point"",""coordinates"":[-49.51329691433561,-0.8131999109491952]}"
4_4854,0,1,0.0,-15.195317441231143,0.0,0.0,0.0,2.0,-50.97934745801866,6.0,2.0,1989,2,"{""type"":""Point"",""coordinates"":[-50.97934745801866,-15.195317441231143]}"
4_4885,1,1,0.0,-11.37900461970618,0.0,0.0,0.0,0.0,-47.83030322953768,8.0,0.0,1989,3,"{""type"":""Point"",""coordinates"":[-47.83030322953768,-11.37900461970618]}"
4_4891,1,1,4.0,-2.317788180320981,0.0,4.0,4.0,0.0,-55.39286028042629,4.0,4.0,1989,3,"{""type"":""Point"",""coordinates"":[-55.39286028042629,-2.317788180320981]}"
4_4916,1,2,8.0,-12.179403537856677,0.0,8.0,8.0,0.0,-51.00387146527513,0.0,8.0,1989,1,"{""type"":""Point"",""coordinates"":[-51.00387146527513,-12.179403537856677]}"
4_4943,1,1,6.0,-18.25893188619236,0.0,6.0,6.0,0.0,-55.65211407142317,2.0,6.0,1989,3,"{""type"":""Point"",""coordinates"":[-55.65211407142317,-18.25893188619236]}"
4_4959,0,1,0.0,-3.5103017199896467,5.0,0.0,0.0,2.0,-42.56545701236999,1.0,7.0,1989,4,"{""type"":""Point"",""coordinates"":[-42.56545701236999,-3.5103017199896467]}"
4_4962,1,3,7.0,-2.9478665206024126,0.0,7.0,7.0,0.0,-47.263017127616216,1.0,7.0,1989,1,"{""type"":""Point"",""coordinates"":[-47.263017127616216,-2.9478665206024126]}"
5_22,1,1,3.0,-14.94657393905845,0.0,3.0,3.0,0.0,-42.204334268153936,5.0,3.0,1990,3,"{""type"":""Point"",""coordinates"":[-42.204334268153936,-14.94657393905845]}"
5_24,1,2,8.0,-7.0245111114652135,0.0,8.0,8.0,0.0,-43.55827506437888,0.0,8.0,1990,1,"{""type"":""Point"",""coordinates"":[-43.55827506437888,-7.0245111114652135]}"
5_26,1,3,2.0,-2.1657932342479578,0.0,2.0,2.0,0.0,-56.844358116506605,6.0,2.0,1990,1,"{""type"":""Point"",""coordinates"":[-56.844358116506605,-2.1657932342479578]}"
5_34,1,1,2.0,-3.303599373113744,1.0,3.0,2.0,0.0,-59.42018736219092,4.0,4.0,1990,2,"{""type"":""Point"",""coordinates"":[-59.42018736219092,-3.3035993731137436]}"
5_52,0,5,0.0,-6.523251182926521,0.0,0.0,0.0,1.0,-59.09194295737365,7.0,1.0,1990,1,"{""type"":""Point"",""coordinates"":[-59.09194295737365,-6.523251182926521]}"
5_58,1,3,8.0,-11.75225462025784,0.0,8.0,8.0,0.0,-40.29011422922365,0.0,8.0,1990,1,"{""type"":""Point"",""coordinates"":[-40.29011422922365,-11.75225462025784]}"
5_80,0,3,1.0,-10.07572880550558,0.0,1.0,1.0,1.0,-53.66890341867251,6.0,2.0,1990,1,"{""type"":""Point"",""coordinates"":[-53.66890341867251,-10.07572880550558]}"
5_92,1,2,1.0,-14.609975202098862,0.0,1.0,1.0,0.0,-47.01454312002874,7.0,1.0,1990,3,"{""type"":""Point"",""coordinates"":[-47.01454312002874,-14.609975202098862]}"
5_114,1,5,5.0,-6.290946850453214,3.0,5.0,5.0,0.0,-39.15769798206258,0.0,8.0,1990,3,"{""type"":""Point"",""coordinates"":[-39.15769798206258,-6.290946850453214]}"
5_122,1,1,7.0,-19.886409686431698,0.0,7.0,7.0,0.0,-52.7135451140114,1.0,7.0,1990,3,"{""type"":""Point"",""coordinates"":[-52.7135451140114,-19.886409686431698]}"
5_209,1,1,0.0,-21.556467631138297,0.0,0.0,0.0,0.0,-44.86370683526136,8.0,0.0,1990,3,"{""type"":""Point"",""coordinates"":[-44.86370683526136,-21.556467631138297]}"
5_213,1,1,0.0,-10.460836567807617,0.0,0.0,0.0,0.0,-44.234436978735644,8.0,0.0,1990,3,"{""type"":""Point"",""coordinates"":[-44.234436978735644,-10.460836567807617]}"
5_231,1,3,6.0,-1.9561264469344608,0.0,6.0,6.0,0.0,-47.180282289948785,2.0,6.0,1990,1,"{""type"":""Point"",""coordinates"":[-47.180282289948785,-1.9561264469344608]}"
5_296,1,1,3.0,-0.0747847474029486,0.0,3.0,3.0,0.0,-49.495240777124785,5.0,3.0,1990,2,"{""type"":""Point"",""coordinates"":[-49.495240777124785,-0.0747847474029486]}"
5_303,1,2,2.0,-7.951033495506087,0.0,2.0,2.0,0.0,-36.363847616922456,6.0,2.0,1990,3,"{""type"":""Point"",""coordinates"":[-36.363847616922456,-7.9510334955060875]}"
